PRISM Time Series Data
Locations: 157
"Climate variables: ppt,tmin,tmax"
Spatial resolution: 4km
Period: 2022-01-01 - 2022-08-30
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2022-Nov-13
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmax (degrees F)
Location 46,-117.0847,32.7951,269,2022-01-25,0.00,46.0,67.8
Location 46,-117.0847,32.7951,269,2022-01-26,0.00,44.8,62.6
Location 46,-117.0847,32.7951,269,2022-01-27,0.00,44.6,68.9
Location 46,-117.0847,32.7951,269,2022-01-28,0.00,45.1,70.3
Location 46,-117.0847,32.7951,269,2022-01-29,0.00,45.9,73.0
Location 46,-117.0847,32.7951,269,2022-01-30,0.00,45.9,67.8
Location 46,-117.0847,32.7951,269,2022-01-31,0.00,44.0,68.2
Location 46,-117.0847,32.7951,269,2022-02-01,0.00,43.8,62.8
Location 46,-117.0847,32.7951,269,2022-02-02,0.00,47.8,61.1
Location 46,-117.0847,32.7951,269,2022-02-03,0.00,42.1,65.4
Location 46,-117.0847,32.7951,269,2022-02-04,0.00,40.2,63.3
Location 46,-117.0847,32.7951,269,2022-02-05,0.00,41.4,67.7
Location 46,-117.0847,32.7951,269,2022-02-06,0.00,42.7,68.8
Location 46,-117.0847,32.7951,269,2022-02-07,0.00,42.9,75.0
Location 46,-117.0847,32.7951,269,2022-02-08,0.00,48.5,75.6
Location 46,-117.0847,32.7951,269,2022-02-09,0.00,48.5,77.5
Location 46,-117.0847,32.7951,269,2022-02-10,0.00,51.9,84.7
Location 46,-117.0847,32.7951,269,2022-02-11,0.00,54.7,82.7
Location 46,-117.0847,32.7951,269,2022-02-12,0.00,54.0,82.3
Location 46,-117.0847,32.7951,269,2022-02-13,0.00,53.5,88.3
Location 46,-117.0847,32.7951,269,2022-02-14,0.00,53.0,84.9
Location 46,-117.0847,32.7951,269,2022-02-15,0.00,50.5,77.4
Location 46,-117.0847,32.7951,269,2022-02-16,0.38,44.6,57.3
Location 46,-117.0847,32.7951,269,2022-02-17,0.00,43.3,61.3
Location 46,-117.0847,32.7951,269,2022-02-18,0.00,43.7,70.8
Location 46,-117.0847,32.7951,269,2022-02-19,0.00,43.7,70.0
Location 46,-117.0847,32.7951,269,2022-02-20,0.00,44.3,71.7
Location 46,-117.0847,32.7951,269,2022-02-21,0.00,46.1,63.6
Location 46,-117.0847,32.7951,269,2022-02-22,0.00,51.7,59.9
Location 46,-117.0847,32.7951,269,2022-02-23,0.51,47.0,57.1
Location 46,-117.0847,32.7951,269,2022-02-24,0.02,41.1,53.7
Location 46,-117.0847,32.7951,269,2022-02-25,0.00,39.0,59.9
Location 46,-117.0847,32.7951,269,2022-02-26,0.00,39.0,60.5
Location 46,-117.0847,32.7951,269,2022-02-27,0.00,41.9,68.8
Location 46,-117.0847,32.7951,269,2022-02-28,0.00,45.5,71.6
Location 46,-117.0847,32.7951,269,2022-03-01,0.00,47.9,77.0
Location 46,-117.0847,32.7951,269,2022-03-02,0.00,49.8,77.8
Location 46,-117.0847,32.7951,269,2022-03-03,0.00,48.5,79.4
Location 46,-117.0847,32.7951,269,2022-03-04,0.41,48.3,62.1
Location 46,-117.0847,32.7951,269,2022-03-05,0.53,52.0,61.5
Location 46,-117.0847,32.7951,269,2022-03-06,0.03,47.0,57.3
Location 46,-117.0847,32.7951,269,2022-03-07,0.00,44.6,59.3
Location 46,-117.0847,32.7951,269,2022-03-08,0.00,44.0,65.5
Location 46,-117.0847,32.7951,269,2022-03-09,0.00,44.0,66.7
Location 46,-117.0847,32.7951,269,2022-03-10,0.00,44.7,64.0
Location 46,-117.0847,32.7951,269,2022-03-11,0.00,46.8,62.7
Location 46,-117.0847,32.7951,269,2022-03-12,0.00,45.1,68.5
Location 46,-117.0847,32.7951,269,2022-03-13,0.00,45.9,72.4
Location 46,-117.0847,32.7951,269,2022-03-14,0.00,47.7,63.7
Location 46,-117.0847,32.7951,269,2022-03-15,0.00,49.0,69.7
Location 46,-117.0847,32.7951,269,2022-03-16,0.00,49.6,70.6
Location 46,-117.0847,32.7951,269,2022-03-17,0.00,51.9,67.4
Location 46,-117.0847,32.7951,269,2022-03-18,0.00,51.1,76.7
Location 46,-117.0847,32.7951,269,2022-03-19,0.00,50.7,74.9
Location 46,-117.0847,32.7951,269,2022-03-20,0.26,52.8,66.0
Location 46,-117.0847,32.7951,269,2022-03-21,0.03,50.1,63.5
Location 46,-117.0847,32.7951,269,2022-03-22,0.00,50.3,67.1
Location 46,-117.0847,32.7951,269,2022-03-23,0.00,53.2,79.9
Location 46,-117.0847,32.7951,269,2022-03-24,0.00,56.9,85.0
Location 46,-117.0847,32.7951,269,2022-03-25,0.00,54.4,78.6
Location 46,-117.0847,32.7951,269,2022-03-26,0.00,53.8,75.3
Location 46,-117.0847,32.7951,269,2022-03-27,0.00,54.1,68.4
Location 46,-117.0847,32.7951,269,2022-03-28,0.00,55.5,64.1
Location 46,-117.0847,32.7951,269,2022-03-29,0.73,52.9,66.2
Location 46,-117.0847,32.7951,269,2022-03-30,0.00,52.4,62.5
Location 46,-117.0847,32.7951,269,2022-03-31,0.00,53.9,64.7
Location 46,-117.0847,32.7951,269,2022-04-01,0.00,54.6,59.9
Location 46,-117.0847,32.7951,269,2022-04-02,0.01,56.4,66.1
Location 46,-117.0847,32.7951,269,2022-04-03,0.07,56.6,60.3
Location 46,-117.0847,32.7951,269,2022-04-04,0.00,56.3,60.4
Location 46,-117.0847,32.7951,269,2022-04-05,0.00,52.9,67.0
Location 46,-117.0847,32.7951,269,2022-04-06,0.00,52.5,69.4
Location 46,-117.0847,32.7951,269,2022-04-07,0.00,54.3,79.1
Location 46,-117.0847,32.7951,269,2022-04-08,0.00,56.1,93.1
Location 46,-117.0847,32.7951,269,2022-04-09,0.00,60.5,95.0
Location 46,-117.0847,32.7951,269,2022-04-10,0.00,57.7,73.8
Location 46,-117.0847,32.7951,269,2022-04-11,0.00,57.7,64.6
Location 46,-117.0847,32.7951,269,2022-04-12,0.00,53.2,64.0
Location 46,-117.0847,32.7951,269,2022-04-13,0.00,49.5,63.7
Location 46,-117.0847,32.7951,269,2022-04-14,0.00,47.4,65.5
Location 46,-117.0847,32.7951,269,2022-04-15,0.00,47.0,66.7
Location 46,-117.0847,32.7951,269,2022-04-16,0.00,51.3,68.2
Location 46,-117.0847,32.7951,269,2022-04-17,0.03,56.5,65.8
Location 46,-117.0847,32.7951,269,2022-04-18,0.00,54.9,68.3
Location 46,-117.0847,32.7951,269,2022-04-19,0.00,53.7,72.4
Location 46,-117.0847,32.7951,269,2022-04-20,0.00,54.7,70.5
Location 46,-117.0847,32.7951,269,2022-04-21,0.00,51.6,66.6
Location 46,-117.0847,32.7951,269,2022-04-22,0.18,50.9,67.3
Location 46,-117.0847,32.7951,269,2022-04-23,0.00,49.8,62.1
Location 46,-117.0847,32.7951,269,2022-04-24,0.00,49.4,68.5
Location 46,-117.0847,32.7951,269,2022-04-25,0.00,53.6,82.0
Location 46,-117.0847,32.7951,269,2022-04-26,0.00,55.7,85.2
Location 46,-117.0847,32.7951,269,2022-04-27,0.00,54.3,75.6
Location 46,-117.0847,32.7951,269,2022-04-28,0.00,56.0,65.5
Location 46,-117.0847,32.7951,269,2022-04-29,0.00,53.4,64.0
Location 46,-117.0847,32.7951,269,2022-04-30,0.00,52.6,67.6
Location 46,-117.0847,32.7951,269,2022-05-01,0.00,53.2,70.4
Location 46,-117.0847,32.7951,269,2022-05-02,0.00,56.6,65.5
Location 46,-117.0847,32.7951,269,2022-05-03,0.00,56.7,66.3
Location 46,-117.0847,32.7951,269,2022-05-04,0.00,52.7,64.3
Location 46,-117.0847,32.7951,269,2022-05-05,0.00,52.3,71.7
Location 46,-117.0847,32.7951,269,2022-05-06,0.00,56.1,76.6
Location 46,-117.0847,32.7951,269,2022-05-07,0.00,55.8,70.1
Location 46,-117.0847,32.7951,269,2022-05-08,0.00,57.7,68.0
Location 46,-117.0847,32.7951,269,2022-05-09,0.00,55.4,64.2
Location 46,-117.0847,32.7951,269,2022-05-10,0.00,51.0,64.9
Location 46,-117.0847,32.7951,269,2022-05-11,0.00,49.9,67.3
Location 46,-117.0847,32.7951,269,2022-05-12,0.00,49.3,65.0
Location 46,-117.0847,32.7951,269,2022-05-13,0.00,49.4,75.7
Location 46,-117.0847,32.7951,269,2022-05-14,0.00,54.9,83.7
Location 46,-117.0847,32.7951,269,2022-05-15,0.00,57.3,85.7
Location 46,-117.0847,32.7951,269,2022-05-16,0.00,56.9,75.1
Location 46,-117.0847,32.7951,269,2022-05-17,0.00,57.5,68.8
Location 46,-117.0847,32.7951,269,2022-05-18,0.00,57.0,65.1
Location 46,-117.0847,32.7951,269,2022-05-19,0.00,57.4,67.1
Location 46,-117.0847,32.7951,269,2022-05-20,0.00,57.4,66.9
Location 46,-117.0847,32.7951,269,2022-05-21,0.00,57.4,65.0
Location 46,-117.0847,32.7951,269,2022-05-22,0.00,57.5,64.3
Location 46,-117.0847,32.7951,269,2022-05-23,0.00,57.7,68.1
Location 46,-117.0847,32.7951,269,2022-05-24,0.00,57.3,66.7
Location 46,-117.0847,32.7951,269,2022-05-25,0.00,55.7,68.0
Location 46,-117.0847,32.7951,269,2022-05-26,0.00,55.8,70.0
Location 46,-117.0847,32.7951,269,2022-05-27,0.00,59.6,69.4
Location 46,-117.0847,32.7951,269,2022-05-28,0.00,59.9,69.7
Location 46,-117.0847,32.7951,269,2022-05-29,0.00,59.1,64.7
Location 46,-117.0847,32.7951,269,2022-05-30,0.00,58.1,68.1
Location 46,-117.0847,32.7951,269,2022-05-31,0.00,58.7,69.7
Location 46,-117.0847,32.7951,269,2022-06-01,0.00,59.0,70.1
Location 46,-117.0847,32.7951,269,2022-06-02,0.00,58.2,70.9
Location 46,-117.0847,32.7951,269,2022-06-03,0.00,58.2,71.4
Location 46,-117.0847,32.7951,269,2022-06-04,0.00,58.8,71.6
Location 46,-117.0847,32.7951,269,2022-06-05,0.00,61.3,69.9
Location 46,-117.0847,32.7951,269,2022-06-06,0.00,61.8,73.0
Location 46,-117.0847,32.7951,269,2022-06-07,0.00,61.3,74.0
Location 46,-117.0847,32.7951,269,2022-06-08,0.00,60.5,73.6
Location 46,-117.0847,32.7951,269,2022-06-09,0.00,60.9,75.1
Location 46,-117.0847,32.7951,269,2022-06-10,0.00,60.6,76.8
Location 46,-117.0847,32.7951,269,2022-06-11,0.00,60.6,77.5
Location 46,-117.0847,32.7951,269,2022-06-12,0.00,61.4,76.7
Location 46,-117.0847,32.7951,269,2022-06-13,0.00,61.6,75.3
Location 46,-117.0847,32.7951,269,2022-06-14,0.00,62.1,70.0
Location 46,-117.0847,32.7951,269,2022-06-15,0.00,60.2,72.5
Location 46,-117.0847,32.7951,269,2022-06-16,0.00,59.8,72.4
Location 46,-117.0847,32.7951,269,2022-06-17,0.00,60.2,74.1
Location 46,-117.0847,32.7951,269,2022-06-18,0.00,59.4,71.6
Location 46,-117.0847,32.7951,269,2022-06-19,0.00,56.4,71.0
Location 46,-117.0847,32.7951,269,2022-06-20,0.00,56.0,76.3
Location 46,-117.0847,32.7951,269,2022-06-21,0.00,59.2,82.3
Location 46,-117.0847,32.7951,269,2022-06-22,0.00,63.0,78.7
Location 46,-117.0847,32.7951,269,2022-06-23,0.00,64.6,82.5
Location 46,-117.0847,32.7951,269,2022-06-24,0.00,64.5,84.8
Location 46,-117.0847,32.7951,269,2022-06-25,0.00,62.0,83.0
Location 46,-117.0847,32.7951,269,2022-06-26,0.00,60.8,82.8
Location 46,-117.0847,32.7951,269,2022-06-27,0.00,60.7,81.0
Location 46,-117.0847,32.7951,269,2022-06-28,0.00,62.1,83.6
Location 46,-117.0847,32.7951,269,2022-06-29,0.00,65.1,84.5
Location 46,-117.0847,32.7951,269,2022-06-30,0.00,64.9,83.2
Location 46,-117.0847,32.7951,269,2022-07-01,0.00,65.4,79.4
Location 46,-117.0847,32.7951,269,2022-07-02,0.00,64.3,79.0
Location 46,-117.0847,32.7951,269,2022-07-03,0.00,63.3,76.6
Location 46,-117.0847,32.7951,269,2022-07-04,0.00,63.4,72.5
Location 46,-117.0847,32.7951,269,2022-07-05,0.00,62.0,71.2
Location 46,-117.0847,32.7951,269,2022-07-06,0.00,63.9,74.6
Location 46,-117.0847,32.7951,269,2022-07-07,0.00,64.6,75.7
Location 46,-117.0847,32.7951,269,2022-07-08,0.00,64.2,74.5
Location 46,-117.0847,32.7951,269,2022-07-09,0.00,63.3,76.8
Location 46,-117.0847,32.7951,269,2022-07-10,0.00,62.7,80.3
Location 46,-117.0847,32.7951,269,2022-07-11,0.00,62.7,79.0
Location 46,-117.0847,32.7951,269,2022-07-12,0.00,62.8,74.8
Location 46,-117.0847,32.7951,269,2022-07-13,0.00,62.1,74.4
Location 46,-117.0847,32.7951,269,2022-07-14,0.00,62.6,75.0
Location 46,-117.0847,32.7951,269,2022-07-15,0.00,62.7,74.6
Location 46,-117.0847,32.7951,269,2022-07-16,0.00,63.3,77.1
Location 46,-117.0847,32.7951,269,2022-07-17,0.00,63.4,77.3
Location 46,-117.0847,32.7951,269,2022-07-18,0.00,63.7,79.0
Location 46,-117.0847,32.7951,269,2022-07-19,0.00,64.4,79.7
Location 46,-117.0847,32.7951,269,2022-07-20,0.00,65.2,82.3
Location 46,-117.0847,32.7951,269,2022-07-21,0.00,65.5,83.7
Location 46,-117.0847,32.7951,269,2022-07-22,0.00,62.7,82.6
Location 46,-117.0847,32.7951,269,2022-07-23,0.00,63.3,76.3
Location 46,-117.0847,32.7951,269,2022-07-24,0.00,64.4,75.6
Location 46,-117.0847,32.7951,269,2022-07-25,0.00,64.6,75.8
Location 46,-117.0847,32.7951,269,2022-07-26,0.00,64.7,76.7
Location 46,-117.0847,32.7951,269,2022-07-27,0.00,65.7,79.0
Location 46,-117.0847,32.7951,269,2022-07-28,0.00,64.9,79.8
Location 46,-117.0847,32.7951,269,2022-07-29,0.00,64.1,80.0
Location 46,-117.0847,32.7951,269,2022-07-30,0.00,64.5,76.0
Location 46,-117.0847,32.7951,269,2022-07-31,0.00,66.2,80.0
Location 46,-117.0847,32.7951,269,2022-08-01,0.00,68.8,83.6
Location 46,-117.0847,32.7951,269,2022-08-02,0.00,68.6,83.4
Location 46,-117.0847,32.7951,269,2022-08-03,0.00,68.5,83.1
Location 46,-117.0847,32.7951,269,2022-08-04,0.00,67.4,81.6
Location 46,-117.0847,32.7951,269,2022-08-05,0.00,67.1,81.6
Location 46,-117.0847,32.7951,269,2022-08-06,0.00,67.2,83.7
Location 46,-117.0847,32.7951,269,2022-08-07,0.00,66.6,82.6
Location 46,-117.0847,32.7951,269,2022-08-08,0.00,65.7,85.3
Location 46,-117.0847,32.7951,269,2022-08-09,0.01,66.3,84.2
Location 46,-117.0847,32.7951,269,2022-08-10,0.00,69.0,87.2
Location 46,-117.0847,32.7951,269,2022-08-11,0.00,68.2,89.1
Location 46,-117.0847,32.7951,269,2022-08-12,0.00,67.9,88.6
Location 46,-117.0847,32.7951,269,2022-08-13,0.00,67.9,87.0
Location 46,-117.0847,32.7951,269,2022-08-14,0.00,68.3,83.6
Location 46,-117.0847,32.7951,269,2022-08-15,0.00,68.0,83.5
Location 46,-117.0847,32.7951,269,2022-08-16,0.00,67.5,82.7
Location 46,-117.0847,32.7951,269,2022-08-17,0.00,67.1,83.8
Location 46,-117.0847,32.7951,269,2022-08-18,0.00,67.7,84.6
Location 46,-117.0847,32.7951,269,2022-08-19,0.00,66.6,83.6
Location 46,-117.0847,32.7951,269,2022-08-20,0.00,66.8,78.8
Location 46,-117.0847,32.7951,269,2022-08-21,0.00,66.8,77.3
Location 46,-117.0847,32.7951,269,2022-08-22,0.00,66.8,77.0
Location 46,-117.0847,32.7951,269,2022-08-23,0.00,67.2,80.6
Location 46,-117.0847,32.7951,269,2022-08-24,0.00,67.2,79.3
Location 46,-117.0847,32.7951,269,2022-08-25,0.00,67.9,79.5
Location 46,-117.0847,32.7951,269,2022-08-26,0.00,68.2,82.2
Location 46,-117.0847,32.7951,269,2022-08-27,0.00,68.7,83.4
Location 46,-117.0847,32.7951,269,2022-08-28,0.00,68.5,78.2
Location 46,-117.0847,32.7951,269,2022-08-29,0.00,68.0,77.2
Location 46,-117.0847,32.7951,269,2022-08-30,0.00,68.1,79.8

Location 47,-117.0392,32.7913,600,2022-01-01,0.00,50.2,59.4
Location 47,-117.0392,32.7913,600,2022-01-02,0.00,43.4,62.3
Location 47,-117.0392,32.7913,600,2022-01-03,0.00,41.8,67.1
Location 47,-117.0392,32.7913,600,2022-01-04,0.00,40.7,62.5
Location 47,-117.0392,32.7913,600,2022-01-05,0.00,41.1,62.1
Location 47,-117.0392,32.7913,600,2022-01-06,0.00,44.9,69.4
Location 47,-117.0392,32.7913,600,2022-01-07,0.00,46.5,71.5
Location 47,-117.0392,32.7913,600,2022-01-08,0.00,46.3,60.5
Location 47,-117.0392,32.7913,600,2022-01-09,0.00,46.7,61.9
Location 47,-117.0392,32.7913,600,2022-01-10,0.00,45.8,75.5
Location 47,-117.0392,32.7913,600,2022-01-11,0.00,50.7,73.0
Location 47,-117.0392,32.7913,600,2022-01-12,0.00,53.0,79.8
Location 47,-117.0392,32.7913,600,2022-01-13,0.00,53.5,77.5
Location 47,-117.0392,32.7913,600,2022-01-14,0.00,54.3,73.2
Location 47,-117.0392,32.7913,600,2022-01-15,0.00,54.2,75.4
Location 47,-117.0392,32.7913,600,2022-01-16,0.03,53.4,67.7
Location 47,-117.0392,32.7913,600,2022-01-17,0.00,54.5,69.9
Location 47,-117.0392,32.7913,600,2022-01-18,0.13,53.0,66.4
Location 47,-117.0392,32.7913,600,2022-01-19,0.00,54.8,62.9
Location 47,-117.0392,32.7913,600,2022-01-20,0.00,48.9,65.4
Location 47,-117.0392,32.7913,600,2022-01-21,0.00,48.8,73.4
Location 47,-117.0392,32.7913,600,2022-01-22,0.00,47.5,65.0
Location 47,-117.0392,32.7913,600,2022-01-23,0.00,48.2,69.1
Location 47,-117.0392,32.7913,600,2022-01-24,0.00,48.1,71.1
Location 47,-117.0392,32.7913,600,2022-01-25,0.00,46.9,69.4
Location 47,-117.0392,32.7913,600,2022-01-26,0.00,45.1,64.0
Location 47,-117.0392,32.7913,600,2022-01-27,0.00,44.4,71.3
Location 47,-117.0392,32.7913,600,2022-01-28,0.00,46.6,71.7
Location 47,-117.0392,32.7913,600,2022-01-29,0.00,47.8,72.5
Location 47,-117.0392,32.7913,600,2022-01-30,0.00,47.0,67.4
Location 47,-117.0392,32.7913,600,2022-01-31,0.00,45.0,70.3
Location 47,-117.0392,32.7913,600,2022-02-01,0.00,44.3,63.9
Location 47,-117.0392,32.7913,600,2022-02-02,0.00,47.4,60.2
Location 47,-117.0392,32.7913,600,2022-02-03,0.00,43.2,65.3
Location 47,-117.0392,32.7913,600,2022-02-04,0.00,40.8,64.0
Location 47,-117.0392,32.7913,600,2022-02-05,0.00,42.5,68.6
Location 47,-117.0392,32.7913,600,2022-02-06,0.00,44.7,69.5
Location 47,-117.0392,32.7913,600,2022-02-07,0.00,44.2,77.2
Location 47,-117.0392,32.7913,600,2022-02-08,0.00,50.9,76.5
Location 47,-117.0392,32.7913,600,2022-02-09,0.00,50.1,79.0
Location 47,-117.0392,32.7913,600,2022-02-10,0.00,54.5,85.7
Location 47,-117.0392,32.7913,600,2022-02-11,0.00,56.5,83.8
Location 47,-117.0392,32.7913,600,2022-02-12,0.00,55.7,83.7
Location 47,-117.0392,32.7913,600,2022-02-13,0.00,55.5,87.6
Location 47,-117.0392,32.7913,600,2022-02-14,0.00,55.3,86.3
Location 47,-117.0392,32.7913,600,2022-02-15,0.00,51.5,80.5
Location 47,-117.0392,32.7913,600,2022-02-16,0.35,43.5,55.7
Location 47,-117.0392,32.7913,600,2022-02-17,0.00,42.4,61.3
Location 47,-117.0392,32.7913,600,2022-02-18,0.00,43.6,71.1
Location 47,-117.0392,32.7913,600,2022-02-19,0.00,44.5,71.6
Location 47,-117.0392,32.7913,600,2022-02-20,0.00,45.1,74.2
Location 47,-117.0392,32.7913,600,2022-02-21,0.00,44.7,65.6
Location 47,-117.0392,32.7913,600,2022-02-22,0.00,50.0,58.7
Location 47,-117.0392,32.7913,600,2022-02-23,0.59,45.4,55.6
Location 47,-117.0392,32.7913,600,2022-02-24,0.02,40.0,52.2
Location 47,-117.0392,32.7913,600,2022-02-25,0.00,38.5,60.1
Location 47,-117.0392,32.7913,600,2022-02-26,0.00,39.3,60.9
Location 47,-117.0392,32.7913,600,2022-02-27,0.00,42.2,70.3
Location 47,-117.0392,32.7913,600,2022-02-28,0.00,46.0,73.0
Location 47,-117.0392,32.7913,600,2022-03-01,0.00,49.5,78.8
Location 47,-117.0392,32.7913,600,2022-03-02,0.00,51.8,80.7
Location 47,-117.0392,32.7913,600,2022-03-03,0.00,49.5,83.1
Location 47,-117.0392,32.7913,600,2022-03-04,0.51,47.5,64.0
Location 47,-117.0392,32.7913,600,2022-03-05,0.45,50.6,60.7
Location 47,-117.0392,32.7913,600,2022-03-06,0.02,45.3,56.1
Location 47,-117.0392,32.7913,600,2022-03-07,0.00,43.3,59.1
Location 47,-117.0392,32.7913,600,2022-03-08,0.00,43.2,66.6
Location 47,-117.0392,32.7913,600,2022-03-09,0.00,44.6,67.5
Location 47,-117.0392,32.7913,600,2022-03-10,0.00,44.5,65.3
Location 47,-117.0392,32.7913,600,2022-03-11,0.00,45.6,63.0
Location 47,-117.0392,32.7913,600,2022-03-12,0.00,44.1,70.0
Location 47,-117.0392,32.7913,600,2022-03-13,0.00,46.9,74.3
Location 47,-117.0392,32.7913,600,2022-03-14,0.00,46.9,65.4
Location 47,-117.0392,32.7913,600,2022-03-15,0.00,47.3,73.3
Location 47,-117.0392,32.7913,600,2022-03-16,0.00,49.6,75.1
Location 47,-117.0392,32.7913,600,2022-03-17,0.00,50.8,69.5
Location 47,-117.0392,32.7913,600,2022-03-18,0.00,51.1,78.3
Location 47,-117.0392,32.7913,600,2022-03-19,0.00,51.1,76.8
Location 47,-117.0392,32.7913,600,2022-03-20,0.24,51.5,67.3
Location 47,-117.0392,32.7913,600,2022-03-21,0.02,48.9,63.1
Location 47,-117.0392,32.7913,600,2022-03-22,0.00,49.2,69.6
Location 47,-117.0392,32.7913,600,2022-03-23,0.00,54.1,81.9
Location 47,-117.0392,32.7913,600,2022-03-24,0.00,57.8,86.3
Location 47,-117.0392,32.7913,600,2022-03-25,0.00,54.3,83.0
Location 47,-117.0392,32.7913,600,2022-03-26,0.00,52.4,81.1
Location 47,-117.0392,32.7913,600,2022-03-27,0.00,52.5,72.6
Location 47,-117.0392,32.7913,600,2022-03-28,0.00,54.2,66.1
Location 47,-117.0392,32.7913,600,2022-03-29,0.69,51.6,66.0
Location 47,-117.0392,32.7913,600,2022-03-30,0.00,51.2,62.4
Location 47,-117.0392,32.7913,600,2022-03-31,0.00,52.7,66.4
Location 47,-117.0392,32.7913,600,2022-04-01,0.00,53.0,58.9
Location 47,-117.0392,32.7913,600,2022-04-02,0.00,54.8,66.5
Location 47,-117.0392,32.7913,600,2022-04-03,0.07,55.4,60.3
Location 47,-117.0392,32.7913,600,2022-04-04,0.00,55.4,59.5
Location 47,-117.0392,32.7913,600,2022-04-05,0.00,52.4,68.8
Location 47,-117.0392,32.7913,600,2022-04-06,0.00,52.2,70.9
Location 47,-117.0392,32.7913,600,2022-04-07,0.00,55.1,82.7
Location 47,-117.0392,32.7913,600,2022-04-08,0.00,59.8,94.0
Location 47,-117.0392,32.7913,600,2022-04-09,0.00,62.9,95.6
Location 47,-117.0392,32.7913,600,2022-04-10,0.00,57.0,75.1
Location 47,-117.0392,32.7913,600,2022-04-11,0.00,56.6,64.8
Location 47,-117.0392,32.7913,600,2022-04-12,0.00,51.5,64.0
Location 47,-117.0392,32.7913,600,2022-04-13,0.00,47.8,63.2
Location 47,-117.0392,32.7913,600,2022-04-14,0.00,46.1,66.0
Location 47,-117.0392,32.7913,600,2022-04-15,0.00,45.9,67.6
Location 47,-117.0392,32.7913,600,2022-04-16,0.00,49.6,69.5
Location 47,-117.0392,32.7913,600,2022-04-17,0.02,54.1,66.3
Location 47,-117.0392,32.7913,600,2022-04-18,0.00,52.6,70.5
Location 47,-117.0392,32.7913,600,2022-04-19,0.00,51.0,74.8
Location 47,-117.0392,32.7913,600,2022-04-20,0.00,53.7,72.0
Location 47,-117.0392,32.7913,600,2022-04-21,0.00,49.7,66.8
Location 47,-117.0392,32.7913,600,2022-04-22,0.18,49.1,68.1
Location 47,-117.0392,32.7913,600,2022-04-23,0.00,49.0,61.4
Location 47,-117.0392,32.7913,600,2022-04-24,0.00,48.3,70.2
Location 47,-117.0392,32.7913,600,2022-04-25,0.00,54.3,82.9
Location 47,-117.0392,32.7913,600,2022-04-26,0.00,57.3,86.8
Location 47,-117.0392,32.7913,600,2022-04-27,0.00,54.1,77.8
Location 47,-117.0392,32.7913,600,2022-04-28,0.00,54.5,66.5
Location 47,-117.0392,32.7913,600,2022-04-29,0.00,51.5,63.9
Location 47,-117.0392,32.7913,600,2022-04-30,0.00,51.1,68.8
Location 47,-117.0392,32.7913,600,2022-05-01,0.00,52.3,72.6
Location 47,-117.0392,32.7913,600,2022-05-02,0.00,54.4,65.8
Location 47,-117.0392,32.7913,600,2022-05-03,0.00,55.3,67.5
Location 47,-117.0392,32.7913,600,2022-05-04,0.00,51.2,64.9
Location 47,-117.0392,32.7913,600,2022-05-05,0.00,50.6,74.1
Location 47,-117.0392,32.7913,600,2022-05-06,0.00,54.2,80.1
Location 47,-117.0392,32.7913,600,2022-05-07,0.00,53.8,72.3
Location 47,-117.0392,32.7913,600,2022-05-08,0.00,56.6,69.3
Location 47,-117.0392,32.7913,600,2022-05-09,0.00,53.6,64.0
Location 47,-117.0392,32.7913,600,2022-05-10,0.00,49.7,64.8
Location 47,-117.0392,32.7913,600,2022-05-11,0.00,48.2,68.1
Location 47,-117.0392,32.7913,600,2022-05-12,0.00,47.6,65.1
Location 47,-117.0392,32.7913,600,2022-05-13,0.00,49.5,76.9
Location 47,-117.0392,32.7913,600,2022-05-14,0.00,56.6,85.6
Location 47,-117.0392,32.7913,600,2022-05-15,0.00,58.4,87.9
Location 47,-117.0392,32.7913,600,2022-05-16,0.00,55.1,78.1
Location 47,-117.0392,32.7913,600,2022-05-17,0.00,55.6,70.5
Location 47,-117.0392,32.7913,600,2022-05-18,0.00,55.7,65.7
Location 47,-117.0392,32.7913,600,2022-05-19,0.00,55.2,68.5
Location 47,-117.0392,32.7913,600,2022-05-20,0.00,55.9,68.2
Location 47,-117.0392,32.7913,600,2022-05-21,0.00,56.1,64.5
Location 47,-117.0392,32.7913,600,2022-05-22,0.00,56.0,64.3
Location 47,-117.0392,32.7913,600,2022-05-23,0.00,56.4,68.9
Location 47,-117.0392,32.7913,600,2022-05-24,0.00,55.5,68.2
Location 47,-117.0392,32.7913,600,2022-05-25,0.00,54.2,71.6
Location 47,-117.0392,32.7913,600,2022-05-26,0.00,54.6,73.1
Location 47,-117.0392,32.7913,600,2022-05-27,0.00,57.6,72.3
Location 47,-117.0392,32.7913,600,2022-05-28,0.00,58.3,71.1
Location 47,-117.0392,32.7913,600,2022-05-29,0.00,57.5,64.8
Location 47,-117.0392,32.7913,600,2022-05-30,0.00,55.7,68.5
Location 47,-117.0392,32.7913,600,2022-05-31,0.00,56.7,71.1
Location 47,-117.0392,32.7913,600,2022-06-01,0.00,56.5,70.6
Location 47,-117.0392,32.7913,600,2022-06-02,0.00,55.8,72.1
Location 47,-117.0392,32.7913,600,2022-06-03,0.00,56.1,72.9
